Dataset,Synthesizer,Repetition,Classifier,EvalType,Property,Score
D1073,,,DT,base_utility,macro_f1,0.9984845666893982
D1073,,,RF,base_utility,accuracy,0.9984848484848485
D1073,,,RF,base_utility,macro_f1,0.9984845666893982
D1074,,,LR,base_utility,accuracy,0.990909090909091
D1074,,,LR,base_utility,macro_f1,0.990909007428902
D1074,,,DT,base_utility,accuracy,0.9818181818181818
D1074,,,DT,base_utility,macro_f1,0.9818175139582721
D1074,,,RF,base_utility,accuracy,0.990909090909091
D1074,,,RF,base_utility,macro_f1,0.990909007428902
D1075,,,LR,base_utility,accuracy,0.943939393939394
D1075,,,LR,base_utility,macro_f1,0.9439382356384773
D1075,,,DT,base_utility,accuracy,0.8696969696969697
D1075,,,DT,base_utility,macro_f1,0.8696670493685419
D1075,,,RF,base_utility,accuracy,0.943939393939394
D1075,,,RF,base_utility,macro_f1,0.9439382356384773
D1076,,,LR,base_utility,accuracy,0.8893939393939394
D1076,,,LR,base_utility,macro_f1,0.8892594542040264
D1076,,,DT,base_utility,accuracy,0.7666666666666667
D1076,,,DT,base_utility,macro_f1,0.7664929837620269
D1076,,,RF,base_utility,accuracy,0.8893939393939394
D1076,,,RF,base_utility,macro_f1,0.8892350135065233
D1077,,,LR,base_utility,accuracy,0.9696969696969697
D1077,,,LR,base_utility,macro_f1,0.9696498698623208
D1077,,,DT,base_utility,accuracy,0.9696969696969697
D1077,,,DT,base_utility,macro_f1,0.9696744134755879
D1077,,,RF,base_utility,accuracy,0.9848484848484849
D1077,,,RF,base_utility,macro_f1,0.9848345588235294
D1078,,,LR,base_utility,accuracy,0.956060606060606
D1078,,,LR,base_utility,macro_f1,0.956016076882243
D1078,,,DT,base_utility,accuracy,0.9515151515151515
D1078,,,DT,base_utility,macro_f1,0.951493325738854
D1078,,,RF,base_utility,accuracy,0.9742424242424242
D1078,,,RF,base_utility,macro_f1,0.97421632093097
D1079,,,LR,base_utility,accuracy,0.9257575757575758
D1079,,,LR,base_utility,macro_f1,0.9257192075796727
D1079,,,DT,base_utility,accuracy,0.8681818181818182
D1079,,,DT,base_utility,macro_f1,0.8681669884812571
D1079,,,RF,base_utility,accuracy,0.9378787878787879
D1079,,,RF,base_utility,macro_f1,0.9378375460303093
D108,,,LR,base_utility,accuracy,0.8787878787878788
D108,,,LR,base_utility,macro_f1,0.8786764705882353
D108,,,DT,base_utility,accuracy,0.793939393939394
D108,,,DT,base_utility,macro_f1,0.7933244916003537
D108,,,RF,base_utility,accuracy,0.8606060606060606
D108,,,RF,base_utility,macro_f1,0.8605855773116344
D1080,,,LR,base_utility,accuracy,0.8742424242424243
D1080,,,LR,base_utility,macro_f1,0.8741381172183559
D1080,,,DT,base_utility,accuracy,0.7924242424242425
D1080,,,DT,base_utility,macro_f1,0.7923436778731877
D1080,,,RF,base_utility,accuracy,0.8939393939393939
D1080,,,RF,base_utility,macro_f1,0.8937989628158447
D1081,,,LR,base_utility,accuracy,0.9015151515151515
D1081,,,LR,base_utility,macro_f1,0.9014877870115436
D1081,,,DT,base_utility,accuracy,0.9136363636363637
D1081,,,DT,base_utility,macro_f1,0.913531354652459
D1081,,,RF,base_utility,accuracy,0.9318181818181818
D1081,,,RF,base_utility,macro_f1,0.9317729163747298
D1082,,,LR,base_utility,accuracy,0.8909090909090909
D1082,,,LR,base_utility,macro_f1,0.8908599829124215
D1082,,,DT,base_utility,accuracy,0.8984848484848484
D1082,,,DT,base_utility,macro_f1,0.898479021982437
D1082,,,RF,base_utility,accuracy,0.9287878787878788
D1082,,,RF,base_utility,macro_f1,0.9287406015469399
D1083,,,LR,base_utility,accuracy,0.8393939393939394
D1083,,,LR,base_utility,macro_f1,0.8392463235294118
D1083,,,DT,base_utility,accuracy,0.8
D1083,,,DT,base_utility,macro_f1,0.7997351870241642
D1083,,,RF,base_utility,accuracy,0.8727272727272727
D1083,,,RF,base_utility,macro_f1,0.8726980482204363
D1084,,,LR,base_utility,accuracy,0.793939393939394
D1084,,,LR,base_utility,macro_f1,0.7936191150637812
D1084,,,DT,base_utility,accuracy,0.7439393939393939
D1084,,,DT,base_utility,macro_f1,0.7436280515134311
D1084,,,RF,base_utility,accuracy,0.8363636363636363
D1084,,,RF,base_utility,macro_f1,0.836024844720497
D1085,,,LR,base_utility,accuracy,0.7075757575757575
D1085,,,LR,base_utility,macro_f1,0.7073332123270204
D1085,,,DT,base_utility,accuracy,0.8121212121212121
D1085,,,DT,base_utility,macro_f1,0.8119122257053292
D1085,,,RF,base_utility,accuracy,0.8681818181818182
D1085,,,RF,base_utility,macro_f1,0.8678514467988152
D1086,,,LR,base_utility,accuracy,0.7227272727272728
D1086,,,LR,base_utility,macro_f1,0.7226502311248074
D1086,,,DT,base_utility,accuracy,0.8045454545454546
D1086,,,DT,base_utility,macro_f1,0.8044156936075587
D1086,,,RF,base_utility,accuracy,0.8787878787878788
D1086,,,RF,base_utility,macro_f1,0.8787778604292367
D1087,,,LR,base_utility,accuracy,0.6681818181818182
D1087,,,LR,base_utility,macro_f1,0.6680896208542777
D1087,,,DT,base_utility,accuracy,0.7181818181818181
D1087,,,DT,base_utility,macro_f1,0.7181714663532177
D1087,,,RF,base_utility,accuracy,0.8121212121212121
D1087,,,RF,base_utility,macro_f1,0.811981363548645
D1088,,,LR,base_utility,accuracy,0.6863636363636364
D1088,,,LR,base_utility,macro_f1,0.6863283519036807
D1088,,,DT,base_utility,accuracy,0.706060606060606
D1088,,,DT,base_utility,macro_f1,0.7060498089920658
D1088,,,RF,base_utility,accuracy,0.7606060606060606
D1088,,,RF,base_utility,macro_f1,0.760339771463242
D1089,,,LR,base_utility,accuracy,1.0
D1089,,,LR,base_utility,macro_f1,1.0
D1089,,,DT,base_utility,accuracy,1.0
D1089,,,DT,base_utility,macro_f1,1.0
D1089,,,RF,base_utility,accuracy,1.0
D1089,,,RF,base_utility,macro_f1,1.0
D109,,,LR,base_utility,accuracy,0.9636363636363636
D109,,,LR,base_utility,macro_f1,0.9636350279165442
D109,,,DT,base_utility,accuracy,0.9818181818181818
D109,,,DT,base_utility,macro_f1,0.9818181818181818
D109,,,RF,base_utility,accuracy,1.0
D109,,,RF,base_utility,macro_f1,1.0
D1090,,,LR,base_utility,accuracy,0.9924242424242424
D1090,,,LR,base_utility,macro_f1,0.9924238076106295
D1090,,,DT,base_utility,accuracy,0.990909090909091
D1090,,,DT,base_utility,macro_f1,0.990908756979136
D1090,,,RF,base_utility,accuracy,0.9924242424242424
D1090,,,RF,base_utility,macro_f1,0.9924238076106295
D1091,,,LR,base_utility,accuracy,0.9333333333333333
D1091,,,LR,base_utility,macro_f1,0.9333235369751295
D1091,,,DT,base_utility,accuracy,0.8803030303030303
D1091,,,DT,base_utility,macro_f1,0.8802895642530955
D1091,,,RF,base_utility,accuracy,0.9318181818181818
D1091,,,RF,base_utility,macro_f1,0.9318055010229175
D1092,,,LR,base_utility,accuracy,0.9106060606060606
D1092,,,LR,base_utility,macro_f1,0.910433136519313
D1092,,,DT,base_utility,accuracy,0.7742424242424243
D1092,,,DT,base_utility,macro_f1,0.7737432674012227
D1092,,,RF,base_utility,accuracy,0.9075757575757576
D1092,,,RF,base_utility,macro_f1,0.9073969716555609
D1093,,,LR,base_utility,accuracy,1.0
D1093,,,LR,base_utility,macro_f1,1.0
D1093,,,DT,base_utility,accuracy,0.9984848484848485
D1093,,,DT,base_utility,macro_f1,0.9984848171794183
D1093,,,RF,base_utility,accuracy,0.9984848484848485
D1093,,,RF,base_utility,macro_f1,0.9984848171794183
D1094,,,LR,base_utility,accuracy,0.9984848484848485
D1094,,,LR,base_utility,macro_f1,0.998484260422432
D1094,,,DT,base_utility,accuracy,0.990909090909091
D1094,,,DT,base_utility,macro_f1,0.9909070034443168
D1094,,,RF,base_utility,accuracy,0.9984848484848485
D1094,,,RF,base_utility,macro_f1,0.998484260422432
D1095,,,LR,base_utility,accuracy,0.9272727272727272
D1095,,,LR,base_utility,macro_f1,0.9272185923414109
D1095,,,DT,base_utility,accuracy,0.8848484848484849
D1095,,,DT,base_utility,macro_f1,0.8846960167714885
D1095,,,RF,base_utility,accuracy,0.9272727272727272
D1095,,,RF,base_utility,macro_f1,0.9272185923414109
D1096,,,LR,base_utility,accuracy,0.8833333333333333
D1096,,,LR,base_utility,macro_f1,0.8832558791300933
D1096,,,DT,base_utility,accuracy,0.793939393939394
D1096,,,DT,base_utility,macro_f1,0.7936191150637812
D1096,,,RF,base_utility,accuracy,0.8818181818181818
D1096,,,RF,base_utility,macro_f1,0.8817649814884567
D1097,,,LR,base_utility,accuracy,0.9893939393939394
D1097,,,LR,base_utility,macro_f1,0.9893528515690717
D1097,,,DT,base_utility,accuracy,0.9833333333333333
D1097,,,DT,base_utility,macro_f1,0.9832622864270053
D1097,,,RF,base_utility,accuracy,0.9893939393939394
D1097,,,RF,base_utility,macro_f1,0.9893567760707151
D1098,,,LR,base_utility,accuracy,0.996969696969697
D1098,,,LR,base_utility,macro_f1,0.9969692516806877
D1098,,,DT,base_utility,accuracy,0.9818181818181818
D1098,,,DT,base_utility,macro_f1,0.9818166790643854
D1098,,,RF,base_utility,accuracy,0.9939393939393939
D1098,,,RF,base_utility,macro_f1,0.9939385033613755
D1099,,,LR,base_utility,accuracy,0.95
D1099,,,LR,base_utility,macro_f1,0.9499971302301555
D1099,,,DT,base_utility,accuracy,0.8833333333333333
D1099,,,DT,base_utility,macro_f1,0.8832730404823428
D1099,,,RF,base_utility,accuracy,0.9484848484848485
D1099,,,RF,base_utility,macro_f1,0.9484829562151043
D11,,,LR,base_utility,accuracy,0.6484848484848484
D11,,,LR,base_utility,macro_f1,0.6447133947133947
D11,,,DT,base_utility,accuracy,0.7575757575757576
D11,,,DT,base_utility,macro_f1,0.7574955908289241
D11,,,RF,base_utility,accuracy,0.7636363636363637
D11,,,RF,base_utility,macro_f1,0.763601631093641
D110,,,LR,base_utility,accuracy,0.9636363636363636
D110,,,LR,base_utility,macro_f1,0.9636243386243386
D110,,,DT,base_utility,accuracy,0.9757575757575757
D110,,,DT,base_utility,macro_f1,0.9757138651751545
D110,,,RF,base_utility,accuracy,0.9878787878787879
D110,,,RF,base_utility,macro_f1,0.9878676470588236
D1100,,,LR,base_utility,accuracy,0.8954545454545455
D1100,,,LR,base_utility,macro_f1,0.8953274293161346
D1100,,,DT,base_utility,accuracy,0.7727272727272727
D1100,,,DT,base_utility,macro_f1,0.7723174860170738
D1100,,,RF,base_utility,accuracy,0.8984848484848484
D1100,,,RF,base_utility,macro_f1,0.8983146726270549
D1101,,,LR,base_utility,accuracy,0.8469696969696969
D1101,,,LR,base_utility,macro_f1,0.8468906115417743
D1101,,,DT,base_utility,accuracy,0.953030303030303
D1101,,,DT,base_utility,macro_f1,0.953025018884126
D1101,,,RF,base_utility,accuracy,0.9772727272727273
D1101,,,RF,base_utility,macro_f1,0.9772726750979686
D1102,,,LR,base_utility,accuracy,0.8287878787878787
D1102,,,LR,base_utility,macro_f1,0.8285418702224265
D1102,,,DT,base_utility,accuracy,0.943939393939394
D1102,,,DT,base_utility,macro_f1,0.943815442240572
D1102,,,RF,base_utility,accuracy,0.9696969696969697
D1102,,,RF,base_utility,macro_f1,0.969663262210537
D1103,,,LR,base_utility,accuracy,0.8196969696969697
D1103,,,LR,base_utility,macro_f1,0.8196866211329852
D1103,,,DT,base_utility,accuracy,0.8348484848484848
D1103,,,DT,base_utility,macro_f1,0.8347388418854567
D1103,,,RF,base_utility,accuracy,0.9272727272727272
D1103,,,RF,base_utility,macro_f1,0.927256027554535
D1104,,,LR,base_utility,accuracy,0.7727272727272727
D1104,,,LR,base_utility,macro_f1,0.7727084883048185
D1104,,,DT,base_utility,accuracy,0.7545454545454545
D1104,,,DT,base_utility,macro_f1,0.7544890929965556
D1104,,,RF,base_utility,accuracy,0.8727272727272727
D1104,,,RF,base_utility,macro_f1,0.8727261040046281
D1105,,,LR,base_utility,accuracy,1.0
D1105,,,LR,base_utility,macro_f1,1.0
D1105,,,DT,base_utility,accuracy,1.0
D1105,,,DT,base_utility,macro_f1,1.0
D1105,,,RF,base_utility,accuracy,1.0
D1105,,,RF,base_utility,macro_f1,1.0
D1106,,,LR,base_utility,accuracy,0.990909090909091
D1106,,,LR,base_utility,macro_f1,0.990909007428902
D1106,,,DT,base_utility,accuracy,0.9818181818181818
D1106,,,DT,base_utility,macro_f1,0.9818175139582721
D1106,,,RF,base_utility,accuracy,0.990909090909091
D1106,,,RF,base_utility,macro_f1,0.990909007428902
D1107,,,LR,base_utility,accuracy,0.943939393939394
D1107,,,LR,base_utility,macro_f1,0.9439382356384773
D1107,,,DT,base_utility,accuracy,0.8696969696969697
D1107,,,DT,base_utility,macro_f1,0.8696670493685419
D1107,,,RF,base_utility,accuracy,0.943939393939394
D1107,,,RF,base_utility,macro_f1,0.9439382356384773
D1108,,,LR,base_utility,accuracy,0.8909090909090909
D1108,,,LR,base_utility,macro_f1,0.890764647467726
D1108,,,DT,base_utility,accuracy,0.7666666666666667
D1108,,,DT,base_utility,macro_f1,0.7664929837620269
D1108,,,RF,base_utility,accuracy,0.8909090909090909
D1108,,,RF,base_utility,macro_f1,0.890764647467726
D1109,,,LR,base_utility,accuracy,1.0
D1109,,,LR,base_utility,macro_f1,1.0
D1109,,,DT,base_utility,accuracy,1.0
D1109,,,DT,base_utility,macro_f1,1.0
D1109,,,RF,base_utility,accuracy,1.0
D1109,,,RF,base_utility,macro_f1,1.0
D111,,,LR,base_utility,accuracy,0.9151515151515152
D111,,,LR,base_utility,macro_f1,0.9144444444444444
D111,,,DT,base_utility,accuracy,0.9030303030303031
D111,,,DT,base_utility,macro_f1,0.901989901989902
D111,,,RF,base_utility,accuracy,0.9333333333333333
D111,,,RF,base_utility,macro_f1,0.932700507990656
D1110,,,LR,base_utility,accuracy,0.9954545454545455
D1110,,,LR,base_utility,macro_f1,0.9954490186659188
D1110,,,DT,base_utility,accuracy,0.9848484848484849
D1110,,,DT,base_utility,macro_f1,0.9848249349311604
D1110,,,RF,base_utility,accuracy,0.9939393939393939
D1110,,,RF,base_utility,macro_f1,0.9939313693037626
D1111,,,LR,base_utility,accuracy,0.956060606060606
D1111,,,LR,base_utility,macro_f1,0.9560483972820732
D1111,,,DT,base_utility,accuracy,0.8772727272727273
D1111,,,DT,base_utility,macro_f1,0.8772093023255814
D1111,,,RF,base_utility,accuracy,0.9545454545454546
D1111,,,RF,base_utility,macro_f1,0.9545350172215844
D1112,,,LR,base_utility,accuracy,0.896969696969697
D1112,,,LR,base_utility,macro_f1,0.8968750000000001
D1112,,,DT,base_utility,accuracy,0.806060606060606
D1112,,,DT,base_utility,macro_f1,0.8055445581018497
D1112,,,RF,base_utility,accuracy,0.8954545454545455
D1112,,,RF,base_utility,macro_f1,0.8953485967198196
D1113,,,LR,base_utility,accuracy,0.9939393939393939
D1113,,,LR,base_utility,macro_f1,0.9939393382859347
D1113,,,DT,base_utility,accuracy,0.9848484848484849
D1113,,,DT,base_utility,macro_f1,0.9848472325536546
D1113,,,RF,base_utility,accuracy,0.9924242424242424
D1113,,,RF,base_utility,macro_f1,0.9924240858970915
D1114,,,LR,base_utility,accuracy,0.9863636363636363
D1114,,,LR,base_utility,macro_f1,0.9863470559977567
D1114,,,DT,base_utility,accuracy,0.9636363636363636
D1114,,,DT,base_utility,macro_f1,0.9635882158225753
D1114,,,RF,base_utility,accuracy,0.9787878787878788
D1114,,,RF,base_utility,macro_f1,0.9787683823529412
D1115,,,LR,base_utility,accuracy,0.9287878787878788
D1115,,,LR,base_utility,macro_f1,0.9287012924327294
D1115,,,DT,base_utility,accuracy,0.8924242424242425
D1115,,,DT,base_utility,macro_f1,0.8922439068137448
D1115,,,RF,base_utility,accuracy,0.9257575757575758
D1115,,,RF,base_utility,macro_f1,0.9257082867191502
D1116,,,LR,base_utility,accuracy,0.8787878787878788
D1116,,,LR,base_utility,macro_f1,0.8784261715296198
D1116,,,DT,base_utility,accuracy,0.8181818181818182
D1116,,,DT,base_utility,macro_f1,0.8178053830227743
D1116,,,RF,base_utility,accuracy,0.8818181818181818
D1116,,,RF,base_utility,macro_f1,0.8815734989648033
D1117,,,LR,base_utility,accuracy,0.8545454545454545
D1117,,,LR,base_utility,macro_f1,0.8544973544973544
D1117,,,DT,base_utility,accuracy,0.953030303030303
D1117,,,DT,base_utility,macro_f1,0.9529991201692583
D1117,,,RF,base_utility,accuracy,0.9621212121212122
D1117,,,RF,base_utility,macro_f1,0.9621065105608007
D1118,,,LR,base_utility,accuracy,0.8454545454545455
D1118,,,LR,base_utility,macro_f1,0.845419058553387
D1118,,,DT,base_utility,accuracy,0.9575757575757575
D1118,,,DT,base_utility,macro_f1,0.9575695235296279
D1118,,,RF,base_utility,accuracy,0.9666666666666667
D1118,,,RF,base_utility,macro_f1,0.9666666666666667
D1119,,,LR,base_utility,accuracy,0.8257575757575758
D1119,,,LR,base_utility,macro_f1,0.8257379732798226
D1119,,,DT,base_utility,accuracy,0.8545454545454545
D1119,,,DT,base_utility,macro_f1,0.8544973544973544
D1119,,,RF,base_utility,accuracy,0.9015151515151515
D1119,,,RF,base_utility,macro_f1,0.9015040718538128
D112,,,LR,base_utility,accuracy,0.8909090909090909
D112,,,LR,base_utility,macro_f1,0.8891129032258065
D112,,,DT,base_utility,accuracy,0.806060606060606
D112,,,DT,base_utility,macro_f1,0.8034544371649792
D112,,,RF,base_utility,accuracy,0.896969696969697
D112,,,RF,base_utility,macro_f1,0.8951048951048951
D1120,,,LR,base_utility,accuracy,0.7772727272727272
D1120,,,LR,base_utility,macro_f1,0.7772722159600918
D1120,,,DT,base_utility,accuracy,0.7742424242424243
D1120,,,DT,base_utility,macro_f1,0.7740136363949728
D1120,,,RF,base_utility,accuracy,0.8666666666666667
D1120,,,RF,base_utility,macro_f1,0.8666617690273288
D1121,,,LR,base_utility,accuracy,1.0
D1121,,,LR,base_utility,macro_f1,1.0
D1121,,,DT,base_utility,accuracy,1.0
D1121,,,DT,base_utility,macro_f1,1.0
D1121,,,RF,base_utility,accuracy,1.0
D1121,,,RF,base_utility,macro_f1,1.0
D1122,,,LR,base_utility,accuracy,0.9924242424242424
D1122,,,LR,base_utility,macro_f1,0.9924238076106295
D1122,,,DT,base_utility,accuracy,0.990909090909091
D1122,,,DT,base_utility,macro_f1,0.990908756979136
D1122,,,RF,base_utility,accuracy,0.9924242424242424
D1122,,,RF,base_utility,macro_f1,0.9924238076106295
D1123,,,LR,base_utility,accuracy,0.9333333333333333
D1123,,,LR,base_utility,macro_f1,0.9333235369751295
D1123,,,DT,base_utility,accuracy,0.8787878787878788
D1123,,,DT,base_utility,macro_f1,0.8786764705882353
D1123,,,RF,base_utility,accuracy,0.9318181818181818
D1123,,,RF,base_utility,macro_f1,0.9318055010229175
D1124,,,LR,base_utility,accuracy,0.9106060606060606
D1124,,,LR,base_utility,macro_f1,0.910433136519313
D1124,,,DT,base_utility,accuracy,0.7742424242424243
D1124,,,DT,base_utility,macro_f1,0.7737432674012227
D1124,,,RF,base_utility,accuracy,0.9075757575757576
D1124,,,RF,base_utility,macro_f1,0.9073969716555609
D1125,,,LR,base_utility,accuracy,1.0
D1125,,,LR,base_utility,macro_f1,1.0
D1125,,,DT,base_utility,accuracy,1.0
D1125,,,DT,base_utility,macro_f1,1.0
D1125,,,RF,base_utility,accuracy,1.0
D1125,,,RF,base_utility,macro_f1,1.0
D1126,,,LR,base_utility,accuracy,0.9984848484848485
D1126,,,LR,base_utility,macro_f1,0.998484260422432
D1126,,,DT,base_utility,accuracy,0.990909090909091
D1126,,,DT,base_utility,macro_f1,0.9909070034443168
D1126,,,RF,base_utility,accuracy,0.9984848484848485
D1126,,,RF,base_utility,macro_f1,0.998484260422432
D1127,,,LR,base_utility,accuracy,0.9272727272727272
D1127,,,LR,base_utility,macro_f1,0.9272185923414109
D1127,,,DT,base_utility,accuracy,0.8848484848484849
D1127,,,DT,base_utility,macro_f1,0.8846960167714885
D1127,,,RF,base_utility,accuracy,0.9272727272727272
D1127,,,RF,base_utility,macro_f1,0.9272185923414109
D1128,,,LR,base_utility,accuracy,0.8863636363636364
D1128,,,LR,base_utility,macro_f1,0.8863049095607235
D1128,,,DT,base_utility,accuracy,0.793939393939394
D1128,,,DT,base_utility,macro_f1,0.7936191150637812
D1128,,,RF,base_utility,accuracy,0.8833333333333333
D1128,,,RF,base_utility,macro_f1,0.8832730404823428
D1129,,,LR,base_utility,accuracy,1.0
D1129,,,LR,base_utility,macro_f1,1.0
D1129,,,DT,base_utility,accuracy,1.0
D1129,,,DT,base_utility,macro_f1,1.0
D1129,,,RF,base_utility,accuracy,1.0
D1129,,,RF,base_utility,macro_f1,1.0
D113,,,LR,base_utility,accuracy,1.0
D113,,,LR,base_utility,macro_f1,1.0
D113,,,DT,base_utility,accuracy,1.0
D113,,,DT,base_utility,macro_f1,1.0
D113,,,RF,base_utility,accuracy,1.0
D113,,,RF,base_utility,macro_f1,1.0
D1130,,,LR,base_utility,accuracy,0.996969696969697
D1130,,,LR,base_utility,macro_f1,0.9969692516806877
D1130,,,DT,base_utility,accuracy,0.9893939393939394
D1130,,,DT,base_utility,macro_f1,0.9893937202559282
D1130,,,RF,base_utility,accuracy,0.996969696969697
D1130,,,RF,base_utility,macro_f1,0.9969692516806877
D1131,,,LR,base_utility,accuracy,0.9545454545454546
D1131,,,LR,base_utility,macro_f1,0.9545437848956803
D1131,,,DT,base_utility,accuracy,0.8727272727272727
D1131,,,DT,base_utility,macro_f1,0.8725857012842553
D1131,,,RF,base_utility,accuracy,0.953030303030303
D1131,,,RF,base_utility,macro_f1,0.9530293325619675
D1132,,,LR,base_utility,accuracy,0.9090909090909091
D1132,,,LR,base_utility,macro_f1,0.9089897866316108
D1132,,,DT,base_utility,accuracy,0.7833333333333333
