Dataset,Synthesizer,Repetition,Output_IR,Train_IR,Test_IR,Diff
D1042,TVAE,R3,0.9562043795620438,0.9881305637982196,0.9879518072289156,-0.00017875656930399497
D1042,CART,R1,0.9061166429587483,0.9881305637982196,0.9879518072289156,-0.00017875656930399497
D1042,CART,R2,0.8953323903818954,0.9881305637982196,0.9879518072289156,-0.00017875656930399497
D1042,CART,R3,0.8980169971671388,0.9881305637982196,0.9879518072289156,-0.00017875656930399497
D1043,TVAE,R1,0.9851851851851852,0.9851851851851852,0.9819819819819819,-0.00320320320320322
D1043,TVAE,R2,0.8715083798882681,0.9851851851851852,0.9819819819819819,-0.00320320320320322
D1043,TVAE,R3,0.9420289855072463,0.9851851851851852,0.9819819819819819,-0.00320320320320322
D1043,CART,R1,0.9225251076040172,0.9851851851851852,0.9819819819819819,-0.00320320320320322
D1043,CART,R2,0.9420289855072463,0.9851851851851852,0.9819819819819819,-0.00320320320320322
D1043,CART,R3,0.9676945668135095,0.9851851851851852,0.9819819819819819,-0.00320320320320322
D1044,TVAE,R1,0.9734904270986745,0.9851851851851852,0.9186046511627907,-0.0665805340223945
D1044,TVAE,R2,0.9088319088319088,0.9851851851851852,0.9186046511627907,-0.0665805340223945
D1044,TVAE,R3,0.9420289855072463,0.9851851851851852,0.9186046511627907,-0.0665805340223945
D1044,CART,R1,0.9705882352941176,0.9851851851851852,0.9186046511627907,-0.0665805340223945
D1044,CART,R2,0.9940476190476191,0.9851851851851852,0.9186046511627907,-0.0665805340223945
D1044,CART,R3,0.976401179941003,0.9851851851851852,0.9186046511627907,-0.0665805340223945
D1045,TVAE,R1,0.9197707736389685,0.976401179941003,0.9526627218934911,-0.023738458047511846
D1045,TVAE,R2,0.9170243204577968,0.976401179941003,0.9526627218934911,-0.023738458047511846
D1045,TVAE,R3,0.9142857142857143,0.976401179941003,0.9526627218934911,-0.023738458047511846
D1045,CART,R1,0.9970193740685543,0.976401179941003,0.9526627218934911,-0.023738458047511846
D1045,CART,R2,0.9881305637982196,0.976401179941003,0.9526627218934911,-0.023738458047511846
D1045,CART,R3,0.9793205317577548,0.976401179941003,0.9526627218934911,-0.023738458047511846
D1046,TVAE,R1,0.8953323903818954,0.9648093841642229,0.9298245614035088,-0.03498482276071413
D1046,TVAE,R2,0.8741258741258742,0.9648093841642229,0.9298245614035088,-0.03498482276071413
D1046,TVAE,R3,0.9970193740685543,0.9648093841642229,0.9298245614035088,-0.03498482276071413
D1046,CART,R1,0.9364161849710982,0.9648093841642229,0.9298245614035088,-0.03498482276071413
D1046,CART,R2,0.9705882352941176,0.9648093841642229,0.9298245614035088,-0.03498482276071413
D1046,CART,R3,0.9619326500732065,0.9648093841642229,0.9298245614035088,-0.03498482276071413
D1047,TVAE,R1,0.9619326500732065,0.9970193740685543,0.9642857142857143,-0.03273365978284004
D1047,TVAE,R2,0.879382889200561,0.9970193740685543,0.9642857142857143,-0.03273365978284004
D1047,TVAE,R3,0.9448476052249637,0.9970193740685543,0.9642857142857143,-0.03273365978284004
D1047,CART,R1,0.9793205317577548,0.9970193740685543,0.9642857142857143,-0.03273365978284004
D1047,CART,R2,0.9881305637982196,0.9970193740685543,0.9642857142857143,-0.03273365978284004
D1047,CART,R3,0.976401179941003,0.9970193740685543,0.9642857142857143,-0.03273365978284004
D1048,TVAE,R1,0.900709219858156,0.976401179941003,0.9411764705882353,-0.03522470935276767
D1048,TVAE,R2,0.9734904270986745,0.976401179941003,0.9411764705882353,-0.03522470935276767
D1048,TVAE,R3,0.9881305637982196,0.976401179941003,0.9411764705882353,-0.03522470935276767
D1048,CART,R1,0.9881305637982196,0.976401179941003,0.9411764705882353,-0.03522470935276767
D1048,CART,R2,0.9034090909090909,0.976401179941003,0.9411764705882353,-0.03522470935276767
D1048,CART,R3,0.9676945668135095,0.976401179941003,0.9411764705882353,-0.03522470935276767
D1049,TVAE,R1,0.8431911966987621,0.9970193740685543,0.9939577039274925,-0.003061670141061845
D1049,TVAE,R2,0.9364161849710982,0.9970193740685543,0.9939577039274925,-0.003061670141061845
D1049,TVAE,R3,0.8873239436619719,0.9970193740685543,0.9939577039274925,-0.003061670141061845
D1049,CART,R1,0.9590643274853801,0.9970193740685543,0.9939577039274925,-0.003061670141061845
D1049,CART,R2,0.9705882352941176,0.9970193740685543,0.9939577039274925,-0.003061670141061845
D1049,CART,R3,0.9705882352941176,0.9970193740685543,0.9939577039274925,-0.003061670141061845
D105,TVAE,R1,0.8611111111111112,0.9590643274853801,0.9186046511627907,-0.0404596763225894
D105,TVAE,R2,0.7724867724867724,0.9590643274853801,0.9186046511627907,-0.0404596763225894
D105,TVAE,R3,0.850828729281768,0.9590643274853801,0.9186046511627907,-0.0404596763225894
D105,CART,R1,0.9590643274853801,0.9590643274853801,0.9186046511627907,-0.0404596763225894
D105,CART,R2,0.9590643274853801,0.9590643274853801,0.9186046511627907,-0.0404596763225894
D105,CART,R3,0.9590643274853801,0.9590643274853801,0.9186046511627907,-0.0404596763225894
D1050,TVAE,R1,1.0,0.9734904270986745,0.9469026548672567,-0.02658777223141784
D1050,TVAE,R2,0.950509461426492,0.9734904270986745,0.9469026548672567,-0.02658777223141784
D1050,TVAE,R3,0.9648093841642229,0.9734904270986745,0.9469026548672567,-0.02658777223141784
D1050,CART,R1,0.9940476190476191,0.9734904270986745,0.9469026548672567,-0.02658777223141784
D1050,CART,R2,0.9851851851851852,0.9734904270986745,0.9469026548672567,-0.02658777223141784
D1050,CART,R3,0.976401179941003,0.9734904270986745,0.9469026548672567,-0.02658777223141784
D1051,TVAE,R1,0.9115549215406562,0.9533527696793003,0.9186046511627907,-0.03474811851650961
D1051,TVAE,R2,0.8846694796061885,0.9533527696793003,0.9186046511627907,-0.03474811851650961
D1051,TVAE,R3,0.9970193740685543,0.9533527696793003,0.9186046511627907,-0.03474811851650961
D1051,CART,R1,0.9676945668135095,0.9533527696793003,0.9186046511627907,-0.03474811851650961
D1051,CART,R2,0.9822485207100592,0.9533527696793003,0.9186046511627907,-0.03474811851650961
D1051,CART,R3,0.9940476190476191,0.9533527696793003,0.9186046511627907,-0.03474811851650961
D1052,TVAE,R1,0.9940476190476191,0.9562043795620438,0.9411764705882353,-0.015027908973808568
D1052,TVAE,R2,0.9364161849710982,0.9562043795620438,0.9411764705882353,-0.015027908973808568
D1052,TVAE,R3,0.9970193740685543,0.9562043795620438,0.9411764705882353,-0.015027908973808568
D1052,CART,R1,0.9648093841642229,0.9562043795620438,0.9411764705882353,-0.015027908973808568
D1052,CART,R2,0.930835734870317,0.9562043795620438,0.9411764705882353,-0.015027908973808568
D1052,CART,R3,0.876750700280112,0.9562043795620438,0.9411764705882353,-0.015027908973808568
D1053,TVAE,R1,0.976401179941003,0.976401179941003,0.9526627218934911,-0.023738458047511846
D1053,TVAE,R2,0.9034090909090909,0.976401179941003,0.9526627218934911,-0.023738458047511846
D1053,TVAE,R3,0.9476744186046512,0.976401179941003,0.9526627218934911,-0.023738458047511846
D1053,CART,R1,0.9562043795620438,0.976401179941003,0.9526627218934911,-0.023738458047511846
D1053,CART,R2,0.9910846953937593,0.976401179941003,0.9526627218934911,-0.023738458047511846
D1053,CART,R3,0.9910846953937593,0.976401179941003,0.9526627218934911,-0.023738458047511846
D1054,TVAE,R1,0.8899858956276445,0.9881305637982196,0.9760479041916168,-0.012082659606602819
D1054,TVAE,R2,0.9252873563218391,0.9881305637982196,0.9760479041916168,-0.012082659606602819
D1054,TVAE,R3,0.8873239436619719,0.9881305637982196,0.9760479041916168,-0.012082659606602819
D1054,CART,R1,0.9793205317577548,0.9881305637982196,0.9760479041916168,-0.012082659606602819
D1054,CART,R2,0.9822485207100592,0.9881305637982196,0.9760479041916168,-0.012082659606602819
D1054,CART,R3,0.9676945668135095,0.9881305637982196,0.9760479041916168,-0.012082659606602819
D1055,TVAE,R1,0.9448476052249637,0.9940476190476191,0.9584569732937686,-0.035590645753850514
D1055,TVAE,R2,0.9562043795620438,0.9940476190476191,0.9584569732937686,-0.035590645753850514
D1055,TVAE,R3,0.9420289855072463,0.9940476190476191,0.9584569732937686,-0.035590645753850514
D1055,CART,R1,0.9225251076040172,0.9940476190476191,0.9584569732937686,-0.035590645753850514
D1055,CART,R2,0.8980169971671388,0.9940476190476191,0.9584569732937686,-0.035590645753850514
D1055,CART,R3,0.9088319088319088,0.9940476190476191,0.9584569732937686,-0.035590645753850514
D1056,TVAE,R1,0.9034090909090909,1.0,0.9879518072289156,-0.012048192771084376
D1056,TVAE,R2,0.879382889200561,1.0,0.9879518072289156,-0.012048192771084376
D1056,TVAE,R3,0.9970193740685543,1.0,0.9879518072289156,-0.012048192771084376
D1056,CART,R1,0.8688981868898187,1.0,0.9879518072289156,-0.012048192771084376
D1056,CART,R2,0.9061166429587483,1.0,0.9879518072289156,-0.012048192771084376
D1056,CART,R3,0.8953323903818954,1.0,0.9879518072289156,-0.012048192771084376
D1057,TVAE,R1,0.876750700280112,0.976401179941003,0.9526627218934911,-0.023738458047511846
D1057,TVAE,R2,0.9392185238784371,0.976401179941003,0.9526627218934911,-0.023738458047511846
D1057,TVAE,R3,0.9734904270986745,0.976401179941003,0.9526627218934911,-0.023738458047511846
D1057,CART,R1,0.9364161849710982,0.976401179941003,0.9526627218934911,-0.023738458047511846
D1057,CART,R2,0.9364161849710982,0.976401179941003,0.9526627218934911,-0.023738458047511846
D1057,CART,R3,0.9364161849710982,0.976401179941003,0.9526627218934911,-0.023738458047511846
D1058,TVAE,R1,0.9881305637982196,0.9940476190476191,0.9879518072289156,-0.006095811818703445
D1058,TVAE,R2,0.900709219858156,0.9940476190476191,0.9879518072289156,-0.006095811818703445
D1058,TVAE,R3,0.9533527696793003,0.9940476190476191,0.9879518072289156,-0.006095811818703445
D1058,CART,R1,0.8820224719101124,0.9940476190476191,0.9879518072289156,-0.006095811818703445
D1058,CART,R2,0.876750700280112,0.9940476190476191,0.9879518072289156,-0.006095811818703445
D1058,CART,R3,0.8820224719101124,0.9940476190476191,0.9879518072289156,-0.006095811818703445
D1059,TVAE,R1,0.9225251076040172,0.9881305637982196,0.9939577039274925,0.005827140129272879
D1059,TVAE,R2,0.9448476052249637,0.9881305637982196,0.9939577039274925,0.005827140129272879
D1059,TVAE,R3,0.9336219336219336,0.9881305637982196,0.9939577039274925,0.005827140129272879
D1059,CART,R1,0.9851851851851852,0.9881305637982196,0.9939577039274925,0.005827140129272879
D1059,CART,R2,0.9910846953937593,0.9881305637982196,0.9939577039274925,0.005827140129272879
D1059,CART,R3,0.9970193740685543,0.9881305637982196,0.9939577039274925,0.005827140129272879
D106,TVAE,R1,0.9252873563218391,0.9822485207100592,0.9879518072289156,0.005703286518856432
D106,TVAE,R2,0.9252873563218391,0.9822485207100592,0.9879518072289156,0.005703286518856432
D106,TVAE,R3,0.9142857142857143,0.9822485207100592,0.9879518072289156,0.005703286518856432
D106,CART,R1,0.9142857142857143,0.9822485207100592,0.9879518072289156,0.005703286518856432
D106,CART,R2,0.9034090909090909,0.9822485207100592,0.9879518072289156,0.005703286518856432
D106,CART,R3,0.9364161849710982,0.9822485207100592,0.9879518072289156,0.005703286518856432
D1060,TVAE,R1,0.950509461426492,0.9822485207100592,0.9186046511627907,-0.06364386954726853
D1060,TVAE,R2,0.9088319088319088,0.9822485207100592,0.9186046511627907,-0.06364386954726853
D1060,TVAE,R3,0.8611111111111112,0.9822485207100592,0.9186046511627907,-0.06364386954726853
D1060,CART,R1,0.9648093841642229,0.9822485207100592,0.9186046511627907,-0.06364386954726853
D1060,CART,R2,0.9822485207100592,0.9822485207100592,0.9186046511627907,-0.06364386954726853
D1060,CART,R3,0.9648093841642229,0.9822485207100592,0.9186046511627907,-0.06364386954726853
D1061,TVAE,R1,0.9392185238784371,0.9940476190476191,0.9879518072289156,-0.006095811818703445
D1061,TVAE,R2,0.9142857142857143,0.9940476190476191,0.9879518072289156,-0.006095811818703445
D1061,TVAE,R3,0.9142857142857143,0.9940476190476191,0.9879518072289156,-0.006095811818703445
D1061,CART,R1,0.9252873563218391,0.9940476190476191,0.9879518072289156,-0.006095811818703445
D1061,CART,R2,0.9364161849710982,0.9940476190476191,0.9879518072289156,-0.006095811818703445
D1061,CART,R3,0.9392185238784371,0.9940476190476191,0.9879518072289156,-0.006095811818703445
D1062,TVAE,R1,0.9034090909090909,0.9822485207100592,0.9584569732937686,-0.023791547416290637
D1062,TVAE,R2,0.8846694796061885,0.9822485207100592,0.9584569732937686,-0.023791547416290637
D1062,TVAE,R3,0.9225251076040172,0.9822485207100592,0.9584569732937686,-0.023791547416290637
D1062,CART,R1,0.9225251076040172,0.9822485207100592,0.9584569732937686,-0.023791547416290637
D1062,CART,R2,0.9420289855072463,0.9822485207100592,0.9584569732937686,-0.023791547416290637
D1062,CART,R3,0.9364161849710982,0.9822485207100592,0.9584569732937686,-0.023791547416290637
D1063,TVAE,R1,0.930835734870317,0.9590643274853801,0.9879518072289156,0.02888747974353556
D1063,TVAE,R2,0.8926553672316384,0.9590643274853801,0.9879518072289156,0.02888747974353556
D1063,TVAE,R3,0.9822485207100592,0.9590643274853801,0.9879518072289156,0.02888747974353556
D1063,CART,R1,0.9619326500732065,0.9590643274853801,0.9879518072289156,0.02888747974353556
D1063,CART,R2,0.9619326500732065,0.9590643274853801,0.9879518072289156,0.02888747974353556
D1063,CART,R3,0.9881305637982196,0.9590643274853801,0.9879518072289156,0.02888747974353556
D1064,TVAE,R1,0.930835734870317,0.9648093841642229,0.9939577039274925,0.029148319763269592
D1064,TVAE,R2,0.9910846953937593,0.9648093841642229,0.9939577039274925,0.029148319763269592
D1064,TVAE,R3,0.9088319088319088,0.9648093841642229,0.9939577039274925,0.029148319763269592
D1064,CART,R1,0.9562043795620438,0.9648093841642229,0.9939577039274925,0.029148319763269592
D1064,CART,R2,0.9034090909090909,0.9648093841642229,0.9939577039274925,0.029148319763269592
D1064,CART,R3,0.9252873563218391,0.9648093841642229,0.9939577039274925,0.029148319763269592
D1065,TVAE,R1,0.9910846953937593,0.9364161849710982,0.875,-0.06141618497109824
D1065,TVAE,R2,0.9881305637982196,0.9364161849710982,0.875,-0.06141618497109824
D1065,TVAE,R3,0.9970193740685543,0.9364161849710982,0.875,-0.06141618497109824
D1065,CART,R1,0.9705882352941176,0.9364161849710982,0.875,-0.06141618497109824
D1065,CART,R2,0.9676945668135095,0.9364161849710982,0.875,-0.06141618497109824
D1065,CART,R3,0.9734904270986745,0.9364161849710982,0.875,-0.06141618497109824
D1066,TVAE,R1,0.9392185238784371,0.9822485207100592,0.9760479041916168,-0.006200616518442392
D1066,TVAE,R2,0.9734904270986745,0.9822485207100592,0.9760479041916168,-0.006200616518442392
D1066,TVAE,R3,0.9562043795620438,0.9822485207100592,0.9760479041916168,-0.006200616518442392
D1066,CART,R1,0.9392185238784371,0.9822485207100592,0.9760479041916168,-0.006200616518442392
D1066,CART,R2,0.9910846953937593,0.9822485207100592,0.9760479041916168,-0.006200616518442392
D1066,CART,R3,0.950509461426492,0.9822485207100592,0.9760479041916168,-0.006200616518442392
D1067,TVAE,R1,0.9648093841642229,0.976401179941003,0.9879518072289156,0.011550627287912674
D1067,TVAE,R2,0.9793205317577548,0.976401179941003,0.9879518072289156,0.011550627287912674
D1067,TVAE,R3,0.9619326500732065,0.976401179941003,0.9879518072289156,0.011550627287912674
D1067,CART,R1,0.9088319088319088,0.976401179941003,0.9879518072289156,0.011550627287912674
D1067,CART,R2,0.9280575539568345,0.976401179941003,0.9879518072289156,0.011550627287912674
D1067,CART,R3,0.9392185238784371,0.976401179941003,0.9879518072289156,0.011550627287912674
D1068,TVAE,R1,0.9793205317577548,0.9676945668135095,0.9130434782608695,-0.054651088552640004
D1068,TVAE,R2,0.9088319088319088,0.9676945668135095,0.9130434782608695,-0.054651088552640004
D1068,TVAE,R3,0.9533527696793003,0.9676945668135095,0.9130434782608695,-0.054651088552640004
D1068,CART,R1,0.9280575539568345,0.9676945668135095,0.9130434782608695,-0.054651088552640004
D1068,CART,R2,0.9280575539568345,0.9676945668135095,0.9130434782608695,-0.054651088552640004
D1068,CART,R3,0.9562043795620438,0.9676945668135095,0.9130434782608695,-0.054651088552640004
D1069,TVAE,R1,0.9034090909090909,0.9940476190476191,0.9879518072289156,-0.006095811818703445
D1069,TVAE,R2,0.9225251076040172,0.9940476190476191,0.9879518072289156,-0.006095811818703445
D1069,TVAE,R3,0.8688981868898187,0.9940476190476191,0.9879518072289156,-0.006095811818703445
D1069,CART,R1,0.9533527696793003,0.9940476190476191,0.9879518072289156,-0.006095811818703445
D1069,CART,R2,0.9851851851851852,0.9940476190476191,0.9879518072289156,-0.006095811818703445
D1069,CART,R3,0.9822485207100592,0.9940476190476191,0.9879518072289156,-0.006095811818703445
D107,TVAE,R1,0.7631578947368421,0.9476744186046512,0.9879518072289156,0.04027738862426444
D107,TVAE,R2,0.8108108108108109,0.9476744186046512,0.9879518072289156,0.04027738862426444
D107,TVAE,R3,0.7357512953367875,0.9476744186046512,0.9879518072289156,0.04027738862426444
D107,CART,R1,0.850828729281768,0.9476744186046512,0.9879518072289156,0.04027738862426444
D107,CART,R2,0.8108108108108109,0.9476744186046512,0.9879518072289156,0.04027738862426444
D107,CART,R3,0.8406593406593407,0.9476744186046512,0.9879518072289156,0.04027738862426444
D1070,TVAE,R1,0.9822485207100592,0.9734904270986745,0.9354838709677419,-0.03800655613093262
D1070,TVAE,R2,0.9562043795620438,0.9734904270986745,0.9354838709677419,-0.03800655613093262
D1070,TVAE,R3,0.9793205317577548,0.9734904270986745,0.9354838709677419,-0.03800655613093262
D1070,CART,R1,0.9705882352941176,0.9734904270986745,0.9354838709677419,-0.03800655613093262
D1070,CART,R2,0.9280575539568345,0.9734904270986745,0.9354838709677419,-0.03800655613093262
D1070,CART,R3,0.9197707736389685,0.9734904270986745,0.9354838709677419,-0.03800655613093262
D1071,TVAE,R1,0.9225251076040172,0.930835734870317,0.9879518072289156,0.05711607235859861
D1071,TVAE,R2,0.9590643274853801,0.930835734870317,0.9879518072289156,0.05711607235859861
D1071,TVAE,R3,0.976401179941003,0.930835734870317,0.9879518072289156,0.05711607235859861
D1071,CART,R1,0.8431911966987621,0.930835734870317,0.9879518072289156,0.05711607235859861
D1071,CART,R2,0.8611111111111112,0.930835734870317,0.9879518072289156,0.05711607235859861
D1071,CART,R3,0.8406593406593407,0.930835734870317,0.9879518072289156,0.05711607235859861
D1072,TVAE,R1,0.9115549215406562,0.9734904270986745,0.9760479041916168,0.002557477092942295
D1072,TVAE,R2,0.9881305637982196,0.9734904270986745,0.9760479041916168,0.002557477092942295
D1072,TVAE,R3,0.9364161849710982,0.9734904270986745,0.9760479041916168,0.002557477092942295
D1072,CART,R1,0.930835734870317,0.9734904270986745,0.9760479041916168,0.002557477092942295
